name,match_id,rank,round,match_minutes,sets,tournament,total_pts,winner,hand,avg_odds,max_odds,birthday,max(year),experience
Albert Montanes,m_2002_F_109,54,3rd Round,132,1,French Open,94,FALSE,R,NA,NA,11/26/1980,2002,5
Albert Montanes,m_2002_F_39,54,1st Round,221,3,French Open,193,TRUE,R,NA,NA,11/26/1980,2002,6
Albert Montanes,m_2002_F_82,54,2nd Round,138,3,French Open,115,TRUE,R,NA,NA,11/26/1980,2002,7
Albert Montanes,m_2002_L_9,57,1st Round,80,0,Wimbledon,58,FALSE,R,NA,NA,11/26/1980,2002,8
Albert Montanes,m_2002_U_38,59,1st Round,99,0,US Open,72,FALSE,R,NA,NA,11/26/1980,2002,9
Albert Montanes,m_2003_A_42,81,1st Round,102,3,Australian Open,95,TRUE,R,NA,NA,11/26/1980,2003,10
Albert Montanes,m_2003_A_88,81,2nd Round,130,1,Australian Open,95,FALSE,R,NA,NA,11/26/1980,2003,11
Albert Montanes,m_2003_F_36,104,1st Round,163,1,French Open,125,FALSE,R,NA,NA,11/26/1980,2003,12
Albert Montanes,m_2003_L_62,109,1st Round,144,1,Wimbledon,118,FALSE,R,NA,NA,11/26/1980,2003,13
Albert Montanes,m_2003_U_55,87,1st Round,92,0,US Open,65,FALSE,R,NA,NA,11/26/1980,2003,14
Albert Montanes,m_2004_A_61,82,1st Round,66,0,Australian Open,43,FALSE,R,NA,NA,11/26/1980,2004,15
Albert Montanes,m_2004_L_38,78,1st Round,67,3,Wimbledon,86,TRUE,R,NA,NA,11/26/1980,2004,16
Albert Montanes,m_2004_L_82,78,2nd Round,62,0,Wimbledon,36,FALSE,R,NA,NA,11/26/1980,2004,17
Albert Montanes,m_2004_U_55,83,1st Round,76,0,US Open,49,FALSE,R,NA,NA,11/26/1980,2004,18
Albert Montanes,m_2005_A_54,96,1st Round,81,0,Australian Open,67,FALSE,R,NA,NA,11/26/1980,2005,19
Albert Montanes,m_2005_F_61,103,1st Round,85,3,French Open,93,TRUE,R,NA,NA,11/26/1980,2005,20
Albert Montanes,m_2005_F_81,103,2nd Round,114,0,French Open,66,FALSE,R,NA,NA,11/26/1980,2005,21
Albert Montanes,m_2005_L_17,82,1st Round,99,0,Wimbledon,89,FALSE,R,NA,NA,11/26/1980,2005,22
Albert Montanes,m_2005_U_42,86,1st Round,113,2,US Open,96,TRUE,R,NA,NA,11/26/1980,2005,23
Albert Montanes,m_2005_U_90,86,2nd Round,116,1,US Open,81,FALSE,R,NA,NA,11/26/1980,2005,24
Albert Montanes,m_2006_A_9,72,1st Round,108,1,Australian Open,86,FALSE,R,NA,NA,11/26/1980,2006,25
Albert Montanes,m_2006_F_53,105,1st Round,147,3,French Open,129,TRUE,R,NA,NA,11/26/1980,2006,26
Albert Montanes,m_2006_F_73,105,2nd Round,181,3,French Open,149,TRUE,R,NA,NA,11/26/1980,2006,27
Albert Montanes,m_2006_F_96,105,3rd Round,93,0,French Open,52,FALSE,R,NA,NA,11/26/1980,2006,28
Albert Montanes,m_2006_L_57,114,1st Round,122,0,Wimbledon,101,FALSE,R,NA,NA,11/26/1980,2006,29
Albert Montanes,m_2006_U_39,74,1st Round,131,0,US Open,86,FALSE,R,NA,NA,11/26/1980,2006,30
Albert Montanes,m_2007_A_50,83,1st Round,110,0,Australian Open,74,FALSE,R,NA,NA,11/26/1980,2007,31
Albert Montanes,m_2007_F_109,50,3rd Round,141,0,French Open,86,FALSE,R,NA,NA,11/26/1980,2007,32
Albert Montanes,m_2007_F_35,50,1st Round,75,1,French Open,66,TRUE,R,NA,NA,11/26/1980,2007,33
Albert Montanes,m_2007_F_90,50,2nd Round,119,3,French Open,111,TRUE,R,NA,NA,11/26/1980,2007,34
Albert Montanes,m_2007_L_9,48,1st Round,80,0,Wimbledon,61,FALSE,R,NA,NA,11/26/1980,2007,35
Albert Montanes,m_2007_U_34,46,1st Round,151,1,US Open,85,FALSE,R,NA,NA,11/26/1980,2007,36
Albert Montanes,m_2008_A_35,45,1st Round,166,1,Australian Open,119,FALSE,R,NA,NA,11/26/1980,2008,37
Albert Montanes,m_2008_F_56,60,1st Round,147,3,French Open,123,TRUE,R,NA,NA,11/26/1980,2008,38
Albert Montanes,m_2008_F_84,60,2nd Round,145,1,French Open,101,FALSE,R,NA,NA,11/26/1980,2008,39
Albert Montanes,m_2008_L_10,69,1st Round,111,3,Wimbledon,108,TRUE,R,NA,NA,11/26/1980,2008,40
Albert Montanes,m_2008_L_68,69,2nd Round,112,0,Wimbledon,73,FALSE,R,NA,NA,11/26/1980,2008,41
Albert Montanes,m_2008_U_56,59,1st Round,128,1,US Open,101,FALSE,R,NA,NA,11/26/1980,2008,42
Albert Montanes,m_2009_A_47,42,1st Round,86,0,Australian Open,62,FALSE,R,NA,NA,11/26/1980,2009,43
Albert Montanes,m_2009_F_28,36,1st Round,220,1,French Open,139,FALSE,R,NA,NA,11/26/1980,2009,44
Albert Montanes,m_2009_L_27,33,1st Round,98,3,Wimbledon,100,TRUE,R,NA,NA,11/26/1980,2009,45
Albert Montanes,m_2009_L_68,33,2nd Round,167,3,Wimbledon,125,TRUE,R,NA,NA,11/26/1980,2009,46
Albert Montanes,m_2009_L_99,33,3rd Round,138,1,Wimbledon,102,FALSE,R,NA,NA,11/26/1980,2009,47
Albert Montanes,m_2009_U_7,48,1st Round,114,1,US Open,85,FALSE,R,NA,NA,11/26/1980,2009,48
Albert Montanes,m_2010_A_105,32,3rd Round,108,0,Australian Open,74,FALSE,R,NA,NA,11/26/1980,2010,49
Albert Montanes,m_2010_A_53,32,1st Round,81,1,Australian Open,64,TRUE,R,NA,NA,11/26/1980,2010,50
Albert Montanes,m_2010_A_92,32,2nd Round,201,3,Australian Open,174,TRUE,R,NA,NA,11/26/1980,2010,51
Albert Montanes,m_2010_F_101,34,3rd Round,149,1,French Open,109,FALSE,R,4.71,5.77,11/26/1980,2010,52
Albert Montanes,m_2010_F_64,34,2nd Round,105,3,French Open,95,TRUE,R,1.14,1.21,11/26/1980,2010,53
Albert Montanes,m_2010_F_7,34,1st Round,122,3,French Open,109,TRUE,R,1.1,1.13,11/26/1980,2010,54
Albert Montanes,m_2010_L_16,31,1st Round,111,3,Wimbledon,107,TRUE,R,1.41,1.51,11/26/1980,2010,55
Albert Montanes,m_2010_L_76,31,2nd Round,138,3,Wimbledon,141,TRUE,R,1.69,1.89,11/26/1980,2010,56
Albert Montanes,m_2010_L_96,31,3rd Round,101,0,Wimbledon,72,FALSE,R,8.7,12,11/26/1980,2010,57
Albert Montanes,m_2010_U_114,23,4th Round,135,1,US Open,92,FALSE,R,8.88,12.25,11/26/1980,2010,58
Albert Montanes,m_2010_U_16,23,1st Round,218,3,US Open,161,TRUE,R,1.37,1.44,11/26/1980,2010,59
Albert Montanes,m_2010_U_67,23,2nd Round,106,3,US Open,101,TRUE,R,1.93,2.1,11/26/1980,2010,60
Albert Montanes,m_2010_U_98,23,3rd Round,38,1,US Open,39,TRUE,R,2.11,2.38,11/26/1980,2010,61
Albert Montanes,m_2011_A_14,26,1st Round,158,3,Australian Open,157,TRUE,R,1.3,1.33,11/26/1980,2011,62
Albert Montanes,m_2011_A_74,26,2nd Round,99,0,Australian Open,55,FALSE,R,2.84,3,11/26/1980,2011,63
Albert Montanes,m_2011_F_112,38,4th Round,262,2,French Open,188,FALSE,R,1.49,1.55,11/26/1980,2011,64
Albert Montanes,m_2011_F_6,38,1st Round,105,3,French Open,94,TRUE,R,1.27,1.33,11/26/1980,2011,65
Albert Montanes,m_2011_F_71,38,2nd Round,190,3,French Open,144,TRUE,R,1.15,1.2,11/26/1980,2011,66
Albert Montanes,m_2011_F_99,38,3rd Round,138,3,French Open,105,TRUE,R,2.07,2.2,11/26/1980,2011,67
Albert Montanes,m_2011_L_42,34,1st Round,107,0,Wimbledon,94,FALSE,R,3.01,3.43,11/26/1980,2011,68
Albert Montanes,m_2011_U_8,42,1st Round,181,1,US Open,125,FALSE,R,1.67,1.75,11/26/1980,2011,69
Albert Montanes,m_2012_A_2,50,1st Round,193,1,Australian Open,145,FALSE,R,1.32,1.37,11/26/1980,2012,70
Albert Montanes,m_2012_F_2,65,1st Round,190,1,French Open,109,FALSE,R,14.95,26.52,11/26/1980,2012,71
Albert Montanes,m_2012_L_51,90,1st Round,83,0,Wimbledon,66,FALSE,R,5.9,7.04,11/26/1980,2012,72
Albert Montanes,m_2012_U_57,111,1st Round,157,1,US Open,95,FALSE,R,11.56,20,11/26/1980,2012,73
Albert Montanes,m_2013_A_58,96,1st Round,96,0,Australian Open,63,FALSE,R,14.62,23,11/26/1980,2013,74
Albert Montanes,m_2013_F_41,47,1st Round,162,3,French Open,142,TRUE,R,1.18,1.25,11/26/1980,2013,75
Albert Montanes,m_2013_F_65,47,2nd Round,101,0,French Open,63,FALSE,R,11.98,17,11/26/1980,2013,76
Albert Montanes,m_2013_L_13,51,1st Round,114,1,Wimbledon,103,FALSE,R,2.81,3.1,11/26/1980,2013,77
Albert Montanes,m_2013_U_27,44,1st Round,88,0,US Open,57,FALSE,R,2.8,3.14,11/26/1980,2013,78
Albert Montanes,m_2014_A_19,60,1st Round,70,0,Australian Open,42,FALSE,R,3.13,3.6,11/26/1980,2014,79
Albert Montanes,m_2014_F_22,86,1st Round,20,0,French Open,9,FALSE,R,1.2,1.26,11/26/1980,2014,80
Albert Montanes,m_2014_U_1,114,1st Round,39,0,US Open,21,FALSE,R,4.84,5.76,11/26/1980,2014,81
Albert Montanes,m_2016_F_15,98,1st Round,108,0,French Open,86,FALSE,R,1.75,1.83,11/26/1980,2016,82
Albert Montanes,m_2016_L_41,120,1st Round,178,2,Wimbledon,146,FALSE,R,6.97,8.12,11/26/1980,2016,83
Albert Portas,m_2000_A_0,91,1st Round,179,3,Australian Open,166,TRUE,R,NA,NA,11/15/1973,2000,1
Albert Portas,m_2000_A_79,91,2nd Round,83,0,Australian Open,55,FALSE,R,NA,NA,11/15/1973,2000,2
Albert Portas,m_2000_F_108,66,3rd Round,111,0,French Open,69,FALSE,R,NA,NA,11/15/1973,2000,3
Albert Portas,m_2000_F_48,66,1st Round,98,3,French Open,103,TRUE,R,NA,NA,11/15/1973,2000,4
Albert Portas,m_2000_F_88,66,2nd Round,131,3,French Open,127,TRUE,R,NA,NA,11/15/1973,2000,5
Albert Portas,m_2000_L_46,55,1st Round,103,3,Wimbledon,105,TRUE,R,NA,NA,11/15/1973,2000,6
Albert Portas,m_2000_L_85,55,2nd Round,107,3,Wimbledon,101,TRUE,R,NA,NA,11/15/1973,2000,7
Albert Portas,m_2000_L_98,55,3rd Round,76,0,Wimbledon,58,FALSE,R,NA,NA,11/15/1973,2000,8
Albert Portas,m_2000_U_47,70,1st Round,101,0,US Open,74,FALSE,R,NA,NA,11/15/1973,2000,9
Albert Portas,m_2001_A_12,51,1st Round,184,2,Australian Open,143,FALSE,R,NA,NA,11/15/1973,2001,10
Albert Portas,m_2001_F_52,23,1st Round,112,0,French Open,84,FALSE,R,NA,NA,11/15/1973,2001,11
Albert Portas,m_2001_L_52,23,1st Round,191,2,Wimbledon,167,FALSE,R,NA,NA,11/15/1973,2001,12
Albert Portas,m_2001_U_101,25,3rd Round,108,0,US Open,68,FALSE,R,NA,NA,11/15/1973,2001,13
Albert Portas,m_2001_U_43,25,1st Round,120,3,US Open,106,TRUE,R,NA,NA,11/15/1973,2001,14
Albert Portas,m_2001_U_85,25,2nd Round,111,3,US Open,109,TRUE,R,NA,NA,11/15/1973,2001,15
Albert Portas,m_2002_A_48,20,1st Round,147,3,Australian Open,139,TRUE,R,NA,NA,11/15/1973,2002,16
Albert Portas,m_2002_A_78,20,2nd Round,73,0,Australian Open,43,FALSE,R,NA,NA,11/15/1973,2002,17
Albert Portas,m_2002_F_107,76,3rd Round,108,0,French Open,70,FALSE,R,NA,NA,11/15/1973,2002,18
Albert Portas,m_2002_F_47,76,1st Round,107,3,French Open,108,TRUE,R,NA,NA,11/15/1973,2002,19
Albert Portas,m_2002_F_88,76,2nd Round,180,3,French Open,139,TRUE,R,NA,NA,11/15/1973,2002,20
Albert Portas,m_2002_L_15,68,1st Round,143,1,Wimbledon,128,FALSE,R,NA,NA,11/15/1973,2002,21
Albert Portas,m_2002_U_55,76,1st Round,94,0,US Open,66,FALSE,R,NA,NA,11/15/1973,2002,22
Albert Portas,m_2003_A_56,86,1st Round,93,0,Australian Open,54,FALSE,R,NA,NA,11/15/1973,2003,23
Albert Portas,m_2003_F_47,81,1st Round,153,3,French Open,139,TRUE,R,NA,NA,11/15/1973,2003,24
Albert Portas,m_2003_F_81,81,2nd Round,147,1,French Open,104,FALSE,R,NA,NA,11/15/1973,2003,25
Albert Portas,m_2003_L_21,85,1st Round,79,0,Wimbledon,60,FALSE,R,NA,NA,11/15/1973,2003,26
Albert Portas,m_2003_U_48,88,1st Round,78,0,US Open,58,FALSE,R,NA,NA,11/15/1973,2003,27
Albert Portas,m_2004_A_8,83,1st Round,105,0,Australian Open,80,FALSE,R,NA,NA,11/15/1973,2004,28
Albert Portas,m_2004_F_14,113,1st Round,188,1,French Open,139,FALSE,R,NA,NA,11/15/1973,2004,29
Albert Portas,m_2006_F_36,85,1st Round,156,1,French Open,108,FALSE,R,NA,NA,11/15/1973,2006,30
Albert Portas,m_2006_L_4,115,1st Round,91,0,Wimbledon,59,FALSE,R,NA,NA,11/15/1973,2006,31
Albert Ramos,m_2011_F_22,117,1st Round,267,3,French Open,194,TRUE,L,1.42,1.48,1/17/1988,2011,1
Albert Ramos,m_2011_F_82,117,2nd Round,116,0,French Open,77,FALSE,L,12.25,25.37,1/17/1988,2011,2
Albert Ramos,m_2011_U_5,71,1st Round,264,2,US Open,186,FALSE,L,5.22,6.33,1/17/1988,2011,3
Albert Ramos,m_2012_A_8,67,1st Round,172,1,Australian Open,102,FALSE,L,13.7,26.24,1/17/1988,2012,4
Albert Ramos,m_2012_F_51,38,1st Round,210,1,French Open,139,FALSE,L,1.36,1.44,1/17/1988,2012,5
Albert Ramos,m_2012_L_22,43,1st Round,79,0,Wimbledon,47,FALSE,L,25.27,59.87,1/17/1988,2012,6
Albert Ramos,m_2012_U_72,50,2nd Round,243,1,US Open,152,FALSE,L,4.25,5.05,1/17/1988,2012,7
Albert Ramos,m_2012_U_8,50,1st Round,201,3,US Open,147,TRUE,L,1.7,1.82,1/17/1988,2012,8
Albert Ramos,m_2013_A_31,51,1st Round,255,2,Australian Open,186,FALSE,L,7.5,9.4,1/17/1988,2013,9
Albert Ramos,m_2013_F_43,64,1st Round,143,0,French Open,94,FALSE,L,2.11,2.34,1/17/1988,2013,10
Albert Ramos,m_2013_L_43,62,1st Round,108,0,Wimbledon,60,FALSE,L,11.56,16,1/17/1988,2013,11
Albert Ramos,m_2013_U_2,75,1st Round,236,2,US Open,166,FALSE,L,3.52,4.05,1/17/1988,2013,12
Albert Ramos,m_2014_A_26,84,1st Round,115,0,Australian Open,77,FALSE,L,1.54,1.7,1/17/1988,2014,13
Albert Ramos,m_2014_F_13,115,1st Round,130,0,French Open,88,FALSE,L,3.05,3.35,1/17/1988,2014,14
Albert Ramos,m_2014_U_43,95,1st Round,122,0,US Open,78,FALSE,L,1.74,1.82,1/17/1988,2014,15
Albert Ramos,m_2015_A_58,61,1st Round,152,1,Australian Open,109,FALSE,L,2.3,2.5,1/17/1988,2015,16
Albert Ramos,m_2015_F_8,63,1st Round,158,0,French Open,97,FALSE,L,2.75,2.92,1/17/1988,2015,17
Albert Ramos,m_2015_L_46,65,1st Round,0,2,Wimbledon,79,TRUE,L,6.94,8.45,1/17/1988,2015,18
Albert Ramos,m_2015_L_89,65,2nd Round,0,0,Wimbledon,68,FALSE,L,14.03,23,1/17/1988,2015,19
Albert Ramos,m_2015_U_57,58,1st Round,0,0,US Open,107,FALSE,L,10.95,17,1/17/1988,2015,20
Albert Ramos,m_2016_A_15,61,1st Round,103,3,Australian Open,89,TRUE,L,3.69,4.33,1/17/1988,2016,21
Albert Ramos,m_2016_A_72,61,2nd Round,138,0,Australian Open,86,FALSE,L,6,7,1/17/1988,2016,22
Albert Ramos,m_2016_F_112,55,4th Round,139,3,French Open,105,TRUE,L,4.55,5.5,1/17/1988,2016,23
Albert Ramos,m_2016_F_121,55,Quarterfinals,115,0,French Open,75,FALSE,L,6.55,7.66,1/17/1988,2016,24
Albert Ramos,m_2016_F_24,55,1st Round,185,3,French Open,139,TRUE,L,1.17,1.21,1/17/1988,2016,25
Albert Ramos,m_2016_F_71,55,2nd Round,169,3,French Open,127,TRUE,L,1.25,1.29,1/17/1988,2016,26
Albert Ramos,m_2016_F_97,55,3rd Round,251,3,French Open,182,TRUE,L,2.56,2.7,1/17/1988,2016,27
Albert Ramos,m_2016_L_108,36,3rd Round,156,1,Wimbledon,118,FALSE,L,6.32,7.25,1/17/1988,2016,28
Albert Ramos,m_2016_L_42,36,1st Round,146,3,Wimbledon,117,TRUE,L,3.3,4,1/17/1988,2016,29
Albert Ramos,m_2016_L_81,36,2nd Round,174,3,Wimbledon,138,TRUE,L,4.1,4.5,1/17/1988,2016,30
Albert Ramos,m_2016_U_74,33,2nd Round,174,0,US Open,120,FALSE,L,2.24,2.33,1/17/1988,2016,31
Albert Ramos,m_2016_U_8,33,1st Round,201,3,US Open,142,TRUE,L,1.61,1.68,1/17/1988,2016,32
Albert Ramos,m_2017_A_17,26,1st Round,200,2,Australian Open,141,FALSE,L,1.67,1.75,1/17/1988,2017,33
Albert Ramos,m_2017_F_103,20,3rd Round,221,3,French Open,160,TRUE,L,1.98,2.09,1/17/1988,2017,34
Albert Ramos,m_2017_F_115,20,4th Round,147,0,French Open,87,FALSE,L,6.92,8.75,1/17/1988,2017,35
Albert Ramos,m_2017_F_2,20,1st Round,186,3,French Open,137,TRUE,L,1.21,1.23,1/17/1988,2017,36
Albert Ramos,m_2017_F_75,20,2nd Round,84,3,French Open,82,TRUE,L,1.04,1.07,1/17/1988,2017,37
Albert Ramos,m_2017_L_105,22,3rd Round,141,0,Wimbledon,93,FALSE,L,8.12,8.39,1/17/1988,2017,38
Albert Ramos,m_2017_L_41,22,1st Round,144,3,Wimbledon,113,TRUE,L,2.15,2.4,1/17/1988,2017,39
Albert Ramos,m_2017_L_91,22,2nd Round,211,3,Wimbledon,168,TRUE,L,1.63,1.69,1/17/1988,2017,40
Albert Ramos,m_2017_U_16,24,1st Round,295,3,US Open,211,TRUE,L,1.32,1.4,1/17/1988,2017,41
Albert Ramos,m_2017_U_66,24,2nd Round,207,2,US Open,136,FALSE,L,1.55,1.62,1/17/1988,2017,42
Albert Ramos,m_2018_A_110,22,3rd Round,141,0,Australian Open,81,FALSE,L,7.64,9.61,1/17/1988,2018,43
Albert Ramos,m_2018_A_46,22,1st Round,111,3,Australian Open,85,TRUE,L,2.08,2.25,1/17/1988,2018,44
Albert Ramos,m_2018_A_81,22,2nd Round,128,3,Australian Open,104,TRUE,L,1.42,1.5,1/17/1988,2018,45
Albert Ramos,m_2018_F_110,36,3rd Round,138,0,French Open,76,FALSE,L,4.28,4.88,1/17/1988,2018,46
Albert Ramos,m_2018_F_34,36,1st Round,127,3,French Open,101,TRUE,L,1.62,1.67,1/17/1988,2018,47
Albert Ramos,m_2018_F_90,36,2nd Round,127,3,French Open,101,TRUE,L,1.46,1.51,1/17/1988,2018,48
Albert Ramos,m_2018_L_48,38,1st Round,111,0,Wimbledon,75,FALSE,L,1.57,1.62,1/17/1988,2018,49
Albert Ramos,m_2018_U_3,52,1st Round,106,0,US Open,59,FALSE,L,7.71,9.4,1/17/1988,2018,50
Albert Ramos,m_2019_F_12,87,1st Round,133,0,French Open,83,FALSE,L,2.11,2.18,1/17/1988,2019,51
Albert Ramos,m_2019_L_36,99,1st Round,112,0,Wimbledon,72,FALSE,L,5.15,5.7,1/17/1988,2019,52
Albert Ramos,m_2019_U_61,51,1st Round,133,0,US Open,92,FALSE,L,4.03,4.5,1/17/1988,2019,53
Alberto Berasategui,m_2000_A_18,59,1st Round,82,0,Australian Open,65,FALSE,R,NA,NA,6/28/1973,2000,1
Alberto Berasategui,m_2000_F_60,83,1st Round,187,2,French Open,142,FALSE,R,NA,NA,6/28/1973,2000,2
Alberto Berasategui,m_2000_L_42,113,1st Round,76,0,Wimbledon,60,FALSE,R,NA,NA,6/28/1973,2000,3
Alberto Martin,m_2000_A_16,52,1st Round,148,1,Australian Open,125,FALSE,R,NA,NA,8/20/1978,2000,1
Alberto Martin,m_2000_F_12,73,1st Round,128,0,French Open,78,FALSE,R,NA,NA,8/20/1978,2000,2
Alberto Martin,m_2000_L_35,67,1st Round,128,3,Wimbledon,119,TRUE,R,NA,NA,8/20/1978,2000,3
Alberto Martin,m_2000_L_74,67,2nd Round,128,0,Wimbledon,89,FALSE,R,NA,NA,8/20/1978,2000,4
Alberto Martin,m_2000_U_45,62,1st Round,106,0,US Open,84,FALSE,R,NA,NA,8/20/1978,2000,5
Alberto Martin,m_2001_A_34,81,1st Round,101,3,Australian Open,102,TRUE,R,NA,NA,8/20/1978,2001,6
Alberto Martin,m_2001_A_69,81,2nd Round,94,0,Australian Open,50,FALSE,R,NA,NA,8/20/1978,2001,7
Alberto Martin,m_2001_F_39,37,1st Round,187,3,French Open,147,TRUE,R,NA,NA,8/20/1978,2001,8
Alberto Martin,m_2001_F_69,37,2nd Round,206,2,French Open,130,FALSE,R,NA,NA,8/20/1978,2001,9
Alberto Martin,m_2001_L_3,36,1st Round,60,0,Wimbledon,36,FALSE,R,NA,NA,8/20/1978,2001,10
Alberto Martin,m_2001_U_42,38,1st Round,135,1,US Open,109,FALSE,R,NA,NA,8/20/1978,2001,11
Alberto Martin,m_2002_A_108,39,3rd Round,139,0,Australian Open,101,FALSE,R,NA,NA,8/20/1978,2002,12
Alberto Martin,m_2002_A_40,39,1st Round,213,3,Australian Open,135,TRUE,R,NA,NA,8/20/1978,2002,13
Alberto Martin,m_2002_A_84,39,2nd Round,169,3,Australian Open,144,TRUE,R,NA,NA,8/20/1978,2002,14
Alberto Martin,m_2002_F_35,58,1st Round,129,3,French Open,122,TRUE,R,NA,NA,8/20/1978,2002,15
Alberto Martin,m_2002_F_94,58,2nd Round,123,0,French Open,80,FALSE,R,NA,NA,8/20/1978,2002,16
Alberto Martin,m_2002_L_34,59,1st Round,126,3,Wimbledon,114,TRUE,R,NA,NA,8/20/1978,2002,17
Alberto Martin,m_2002_L_85,59,2nd Round,72,0,Wimbledon,47,FALSE,R,NA,NA,8/20/1978,2002,18
Alberto Martin,m_2002_U_39,68,1st Round,172,3,US Open,140,TRUE,R,NA,NA,8/20/1978,2002,19
Alberto Martin,m_2002_U_72,68,2nd Round,97,0,US Open,55,FALSE,R,NA,NA,8/20/1978,2002,20
Alberto Martin,m_2003_A_41,66,1st Round,191,3,Australian Open,155,TRUE,R,NA,NA,8/20/1978,2003,21
Alberto Martin,m_2003_A_82,66,2nd Round,182,3,Australian Open,161,TRUE,R,NA,NA,8/20/1978,2003,22
Alberto Martin,m_2003_A_98,66,3rd Round,152,1,Australian Open,111,FALSE,R,NA,NA,8/20/1978,2003,23
Alberto Martin,m_2003_F_20,60,1st Round,102,0,French Open,59,FALSE,R,NA,NA,8/20/1978,2003,24
Alberto Martin,m_2003_L_61,63,1st Round,114,0,Wimbledon,90,FALSE,R,NA,NA,8/20/1978,2003,25
Alberto Martin,m_2003_U_108,63,3rd Round,101,0,US Open,57,FALSE,R,NA,NA,8/20/1978,2003,26
Alberto Martin,m_2003_U_41,63,1st Round,85,3,US Open,91,TRUE,R,NA,NA,8/20/1978,2003,27
Alberto Martin,m_2003_U_87,63,2nd Round,151,3,US Open,119,TRUE,R,NA,NA,8/20/1978,2003,28
Alberto Martin,m_2004_A_39,53,1st Round,182,3,Australian Open,169,TRUE,R,NA,NA,8/20/1978,2004,29
Alberto Martin,m_2004_A_80,53,2nd Round,121,0,Australian Open,92,FALSE,R,NA,NA,8/20/1978,2004,30
Alberto Martin,m_2004_F_25,60,1st Round,118,0,French Open,73,FALSE,R,NA,NA,8/20/1978,2004,31
Alberto Martin,m_2004_L_0,61,1st Round,162,1,Wimbledon,96,FALSE,R,NA,NA,8/20/1978,2004,32
Alberto Martin,m_2004_U_26,58,1st Round,149,3,US Open,115,TRUE,R,NA,NA,8/20/1978,2004,33
Alberto Martin,m_2004_U_69,58,2nd Round,136,0,US Open,87,FALSE,R,NA,NA,8/20/1978,2004,34
Alberto Martin,m_2005_A_45,68,1st Round,148,0,Australian Open,100,FALSE,R,NA,NA,8/20/1978,2005,35
Alberto Martin,m_2005_F_3,56,1st Round,144,1,French Open,106,FALSE,R,NA,NA,8/20/1978,2005,36
Alberto Martin,m_2005_L_14,52,1st Round,110,1,Wimbledon,88,FALSE,R,NA,NA,8/20/1978,2005,37
Alberto Martin,m_2005_U_16,61,1st Round,181,2,US Open,148,FALSE,R,NA,NA,8/20/1978,2005,38
Alberto Martin,m_2006_F_107,68,3rd Round,239,3,French Open,184,TRUE,R,NA,NA,8/20/1978,2006,39
Alberto Martin,m_2006_F_116,68,4th Round,28,0,French Open,10,FALSE,R,NA,NA,8/20/1978,2006,40
Alberto Martin,m_2006_F_49,68,1st Round,101,2,French Open,79,TRUE,R,NA,NA,8/20/1978,2006,41
Alberto Martin,m_2006_F_83,68,2nd Round,114,3,French Open,100,TRUE,R,NA,NA,8/20/1978,2006,42
Alberto Martin,m_2006_L_43,51,1st Round,94,3,Wimbledon,100,TRUE,R,NA,NA,8/20/1978,2006,43
Alberto Martin,m_2006_L_90,51,2nd Round,104,0,Wimbledon,74,FALSE,R,NA,NA,8/20/1978,2006,44
Alberto Martin,m_2006_U_15,50,1st Round,174,2,US Open,145,FALSE,R,NA,NA,8/20/1978,2006,45
Alberto Martin,m_2007_A_62,60,1st Round,70,0,Australian Open,33,FALSE,R,NA,NA,8/20/1978,2007,46
Alberto Martin,m_2009_A_14,99,1st Round,280,1,Australian Open,93,FALSE,R,NA,NA,8/20/1978,2009,47
Alberto Martin,m_2009_F_34,98,1st Round,103,0,French Open,66,FALSE,R,NA,NA,8/20/1978,2009,48
Alberto Martin,m_2009_L_28,95,1st Round,110,0,Wimbledon,80,FALSE,R,NA,NA,8/20/1978,2009,49
Alberto Martin,m_2009_U_61,93,1st Round,163,1,US Open,121,FALSE,R,NA,NA,8/20/1978,2009,50
Alejandro Davidovich Fokina,m_2019_F_55,133,1st Round,128,0,French Open,85,FALSE,U,1.46,1.51,6/5/1999,2019,1
Alejandro Falla,m_2004_F_48,146,1st Round,109,3,French Open,121,TRUE,L,NA,NA,11/14/1983,2004,1
Alejandro Falla,m_2004_F_93,146,2nd Round,143,1,French Open,98,FALSE,L,NA,NA,11/14/1983,2004,2
Alejandro Falla,m_2004_L_3,138,1st Round,117,3,Wimbledon,108,TRUE,L,NA,NA,11/14/1983,2004,3
Alejandro Falla,m_2004_L_73,138,2nd Round,54,0,Wimbledon,34,FALSE,L,NA,NA,11/14/1983,2004,4
Alejandro Falla,m_2006_F_14,139,1st Round,113,3,French Open,96,TRUE,L,NA,NA,11/14/1983,2006,5
Alejandro Falla,m_2006_F_68,139,2nd Round,86,0,French Open,60,FALSE,L,NA,NA,11/14/1983,2006,6
Alejandro Falla,m_2006_L_55,127,1st Round,170,3,Wimbledon,139,TRUE,L,NA,NA,11/14/1983,2006,7
Alejandro Falla,m_2006_L_76,127,2nd Round,152,1,Wimbledon,120,FALSE,L,NA,NA,11/14/1983,2006,8
Alejandro Falla,m_2006_U_50,129,1st Round,190,3,US Open,149,TRUE,L,NA,NA,11/14/1983,2006,9
Alejandro Falla,m_2006_U_83,129,2nd Round,123,0,US Open,97,FALSE,L,NA,NA,11/14/1983,2006,10
Alejandro Falla,m_2007_F_20,111,1st Round,216,1,French Open,144,FALSE,L,NA,NA,11/14/1983,2007,11
